Generation,Current Average,Current High,Size,TurnLim,Mutations,newseedfreq,Inequity,oldvsnew,percChild,Score To Beat
140310,-22.975,9,11,150,55,0,10.0,0.05,0.1,14
140340,-27.65,9,11,150,55,0,10.0,0.05,0.1,14
140370,-3.5,3,11,150,55,0,10.0,0.05,0.1,14
140400,-27.95,6,11,150,55,0,10.0,0.05,0.1,14
140430,-6.375,7,11,150,55,0,10.0,0.05,0.1,14
140460,-13.875,7,11,150,55,0,10.0,0.05,0.1,14
140490,-16.975,7,11,150,55,0,10.0,0.05,0.1,14
140520,-10.25,7,11,150,55,0,10.0,0.05,0.1,14
140550,-18.05,7,11,150,55,0,10.0,0.05,0.1,14
140580,-3.425,7,11,150,55,0,10.0,0.05,0.1,14
140610,-20.825,9,11,150,55,0,10.0,0.05,0.1,14
140640,-39.6,9,11,150,55,0,10.0,0.05,0.1,14
140670,-34.625,9,11,150,55,0,10.0,0.05,0.1,14
140700,-14.25,9,11,150,55,0,10.0,0.05,0.1,14
140730,-27.725,9,11,150,55,0,10.0,0.05,0.1,14
140760,-25.025,9,11,150,55,0,10.0,0.05,0.1,14
140790,-13.575,9,11,150,55,0,10.0,0.05,0.1,14
140820,-21.5,9,11,150,55,0,10.0,0.05,0.1,14
140850,-16.55,9,11,150,55,0,10.0,0.05,0.1,14
140880,-27.725,10,11,150,55,0,10.0,0.05,0.1,14
140910,-28.45,10,11,150,55,0,10.0,0.05,0.1,14
140940,-17.775,10,11,150,55,0,10.0,0.05,0.1,14
140970,-20.625,10,11,150,55,0,10.0,0.05,0.1,14
141000,-24.95,10,11,150,55,0,10.0,0.05,0.1,14
141030,-10.425,10,11,150,55,0,10.0,0.05,0.1,14
141060,-14.075,10,11,150,55,0,10.0,0.05,0.1,14
141090,-8.55,10,11,150,55,0,10.0,0.05,0.1,14
141120,-17.75,10,11,150,55,0,10.0,0.05,0.1,14
141150,-9.875,10,11,150,55,0,10.0,0.05,0.1,14
141180,-16.625,10,11,150,55,0,10.0,0.05,0.1,14
141210,-17.925,10,11,150,55,0,10.0,0.05,0.1,14
141240,-14.35,11,11,150,55,0,10.0,0.05,0.1,14
141270,-13.625,11,11,150,55,0,10.0,0.05,0.1,14
141300,-46.525,11,11,150,55,0,10.0,0.05,0.1,14
141330,-21.175,11,11,150,55,0,10.0,0.05,0.1,14
141360,-13.025,11,11,150,55,0,10.0,0.05,0.1,14
141390,-17.725,11,11,150,55,0,10.0,0.05,0.1,14
141420,-19.175,11,11,150,55,0,10.0,0.05,0.1,14
141450,0.75,11,11,150,55,0,10.0,0.05,0.1,14
141480,-9.925,11,11,150,55,0,10.0,0.05,0.1,14
141510,-28.175,11,11,150,55,0,10.0,0.05,0.1,14
141540,-28.1,11,11,150,55,0,10.0,0.05,0.1,14
141570,-10.7,12,11,150,55,0,10.0,0.05,0.1,14
141600,-24.9,12,11,150,55,0,10.0,0.05,0.1,14
141630,-14.275,12,11,150,55,0,10.0,0.05,0.1,14
141660,-20.425,12,11,150,55,0,10.0,0.05,0.1,14
141690,-14.1,12,11,150,55,0,10.0,0.05,0.1,14
141720,-11.5,12,11,150,55,0,10.0,0.05,0.1,14
141750,-17.6,3,11,150,55,0,10.0,0.05,0.1,14
141780,-16.175,6,11,150,55,0,10.0,0.05,0.1,14
141810,-30.9,8,11,150,55,0,10.0,0.05,0.1,14
141840,-36.825,8,11,150,55,0,10.0,0.05,0.1,14
141870,-23.15,8,11,150,55,0,10.0,0.05,0.1,14
141900,-32.85,8,11,150,55,0,10.0,0.05,0.1,14
141930,-31.9,8,11,150,55,0,10.0,0.05,0.1,14
141960,-27.775,8,11,150,55,0,10.0,0.05,0.1,14
141990,-19.775,8,11,150,55,0,10.0,0.05,0.1,14
142020,-28.4,8,11,150,55,0,10.0,0.05,0.1,14
142050,-14.025,8,11,150,55,0,10.0,0.05,0.1,14
142080,-13.6,8,11,150,55,0,10.0,0.05,0.1,14
142110,-17.8,8,11,150,55,0,10.0,0.05,0.1,14
142140,-3.125,8,11,150,55,0,10.0,0.05,0.1,14
142170,-5.3,8,11,150,55,0,10.0,0.05,0.1,14
142200,-27.775,8,11,150,55,0,10.0,0.05,0.1,14
142230,-27.875,8,11,150,55,0,10.0,0.05,0.1,14
142260,-39.625,8,11,150,55,0,10.0,0.05,0.1,14
142290,-23.825,8,11,150,55,0,10.0,0.05,0.1,14
142320,-34.65,8,11,150,55,0,10.0,0.05,0.1,14
142350,-10.5,8,11,150,55,0,10.0,0.05,0.1,14
142380,-28.775,8,11,150,55,0,10.0,0.05,0.1,14
142410,-13.725,9,11,150,55,0,10.0,0.05,0.1,14
142440,-17.025,9,11,150,55,0,10.0,0.05,0.1,14
142470,-38.725,9,11,150,55,0,10.0,0.05,0.1,14
142500,-12.725,9,11,150,55,0,10.0,0.05,0.1,14
142530,-23.675,9,11,150,55,0,10.0,0.05,0.1,14
142560,-25.15,9,11,150,55,0,10.0,0.05,0.1,14
142590,-31.25,9,11,150,55,0,10.0,0.05,0.1,14
142620,-6.475,9,11,150,55,0,10.0,0.05,0.1,14
142650,-35.1,9,11,150,55,0,10.0,0.05,0.1,14
142680,-52.725,9,11,150,55,0,10.0,0.05,0.1,14
142710,-13.825,9,11,150,55,0,10.0,0.05,0.1,14
142740,-31.275,9,11,150,55,0,10.0,0.05,0.1,14
142770,-30.95,9,11,150,55,0,10.0,0.05,0.1,14
142800,-37.65,9,11,150,55,0,10.0,0.05,0.1,14
142830,-24.325,9,11,150,55,0,10.0,0.05,0.1,14
142860,-21.625,9,11,150,55,0,10.0,0.05,0.1,14
142890,-20.725,9,11,150,55,0,10.0,0.05,0.1,14
142920,-13.975,9,11,150,55,0,10.0,0.05,0.1,14
142950,-6.65,9,11,150,55,0,10.0,0.05,0.1,14
142980,-47.475,9,11,150,55,0,10.0,0.05,0.1,14
143010,-12.875,9,11,150,55,0,10.0,0.05,0.1,14
143040,-20.7,9,11,150,55,0,10.0,0.05,0.1,14
143070,-16.85,9,11,150,55,0,10.0,0.05,0.1,14
143100,-10.4,9,11,150,55,0,10.0,0.05,0.1,14
143130,-39.15,9,11,150,55,0,10.0,0.05,0.1,14
143160,-25.35,1,11,150,55,0,10.0,0.05,0.1,14
143190,-18.375,2,11,150,55,0,10.0,0.05,0.1,14
143220,-24.875,3,11,150,55,0,10.0,0.05,0.1,14
143250,-25.525,4,11,150,55,0,10.0,0.05,0.1,14
143280,-17.9,4,11,150,55,0,10.0,0.05,0.1,14
143310,-21.45,6,11,150,55,0,10.0,0.05,0.1,14
143340,-14.65,6,11,150,55,0,10.0,0.05,0.1,14
143370,-38.35,6,11,150,55,0,10.0,0.05,0.1,14
143400,-32.1,6,11,150,55,0,10.0,0.05,0.1,14
143430,-38.4,6,11,150,55,0,10.0,0.05,0.1,14
143460,-21.55,6,11,150,55,0,10.0,0.05,0.1,14
143490,-39.05,6,11,150,55,0,10.0,0.05,0.1,14
143520,-3.1,6,11,150,55,0,10.0,0.05,0.1,14
143550,-24.85,6,11,150,55,0,10.0,0.05,0.1,14
143580,-42.225,6,11,150,55,0,10.0,0.05,0.1,14
143610,-42.2,12,11,150,55,0,10.0,0.05,0.1,14
143640,-28.325,12,11,150,55,0,10.0,0.05,0.1,14
143670,-36.3,12,11,150,55,0,10.0,0.05,0.1,14
143700,-23.9,12,11,150,55,0,10.0,0.05,0.1,14
143730,-24.35,12,11,150,55,0,10.0,0.05,0.1,14
143760,-26.35,12,11,150,55,0,10.0,0.05,0.1,14
143790,-32.7,12,11,150,55,0,10.0,0.05,0.1,14
143820,-34.8,12,11,150,55,0,10.0,0.05,0.1,14
143850,-18.025,12,11,150,55,0,10.0,0.05,0.1,14
143880,-43.25,12,11,150,55,0,10.0,0.05,0.1,14
143910,-26.575,12,11,150,55,0,10.0,0.05,0.1,14
143940,-45.925,12,11,150,55,0,10.0,0.05,0.1,14
143970,-33.925,12,11,150,55,0,10.0,0.05,0.1,14
144000,-39.1,12,11,150,55,0,10.0,0.05,0.1,14
144030,-20.8,12,11,150,55,0,10.0,0.05,0.1,14
144060,-28.65,12,11,150,55,0,10.0,0.05,0.1,14
144090,-18.9,12,11,150,55,0,10.0,0.05,0.1,14
144120,-25.425,12,11,150,55,0,10.0,0.05,0.1,14
144150,-17.875,12,11,150,55,0,10.0,0.05,0.1,14
144180,-20.925,12,11,150,55,0,10.0,0.05,0.1,14
144210,-21.5,3,11,150,55,0,10.0,0.05,0.1,15
144240,-24.925,5,11,150,55,0,10.0,0.05,0.1,15
144270,-32.35,7,11,150,55,0,10.0,0.05,0.1,15
144300,-11.975,8,11,150,55,0,10.0,0.05,0.1,15
144330,-23.375,8,11,150,55,0,10.0,0.05,0.1,15
144360,-17.0,9,11,150,55,0,10.0,0.05,0.1,15
144390,-24.225,10,11,150,55,0,10.0,0.05,0.1,15
144420,-21.3,10,11,150,55,0,10.0,0.05,0.1,15
144450,-24.475,10,11,150,55,0,10.0,0.05,0.1,15
144480,1.6,10,11,150,55,0,10.0,0.05,0.1,15
144510,-21.15,11,11,150,55,0,10.0,0.05,0.1,15
144540,-20.925,11,11,150,55,0,10.0,0.05,0.1,15
144570,-17.125,11,11,150,55,0,10.0,0.05,0.1,15
144600,-27.75,11,11,150,55,0,10.0,0.05,0.1,15
144630,-28.425,11,11,150,55,0,10.0,0.05,0.1,15
144660,-27.775,11,11,150,55,0,10.0,0.05,0.1,15
144690,-17.725,11,11,150,55,0,10.0,0.05,0.1,15
144720,-32.25,11,11,150,55,0,10.0,0.05,0.1,15
144750,-10.325,11,11,150,55,0,10.0,0.05,0.1,15
144780,-10.25,11,11,150,55,0,10.0,0.05,0.1,15
144810,-20.3,11,11,150,55,0,10.0,0.05,0.1,15
144840,-6.45,11,11,150,55,0,10.0,0.05,0.1,15
144870,-11.25,11,11,150,55,0,10.0,0.05,0.1,15
144900,-28.8,11,11,150,55,0,10.0,0.05,0.1,15
144930,-17.35,11,11,150,55,0,10.0,0.05,0.1,15
144960,-29.475,11,11,150,55,0,10.0,0.05,0.1,15
144990,-26.825,11,11,150,55,0,10.0,0.05,0.1,15
145020,-27.525,12,11,150,55,0,10.0,0.05,0.1,15
145050,-17.7,12,11,150,55,0,10.0,0.05,0.1,15
145080,-15.525,12,11,150,55,0,10.0,0.05,0.1,15
145110,-16.75,12,11,150,55,0,10.0,0.05,0.1,15
145140,-35.975,12,11,150,55,0,7.0,0.05,0.1,15
145170,-16.9,12,11,150,55,0,7.0,0.05,0.1,15
145200,-21.2,12,11,150,55,0,7.0,0.05,0.1,15
145230,-32.2,12,11,150,55,0,7.0,0.05,0.1,15
145260,-16.2,12,11,150,55,0,7.0,0.05,0.1,15
145290,-31.5,13,11,150,55,0,7.0,0.05,0.1,15
145320,-43.95,13,11,150,55,0,7.0,0.05,0.1,15
145350,-28.425,13,11,150,55,0,7.0,0.05,0.1,15
145380,-22.425,13,11,150,55,0,7.0,0.05,0.1,15
145410,-27.3,13,11,150,55,0,7.0,0.05,0.1,15
145440,-19.5,13,11,150,55,0,7.0,0.05,0.1,15
145470,-17.025,13,11,150,55,0,7.0,0.05,0.1,15
145500,-22.65,13,11,150,55,0,7.0,0.05,0.1,15
145530,-31.9,13,11,150,55,0,7.0,0.05,0.1,15
145560,-27.925,13,11,150,55,0,7.0,0.05,0.1,15
145590,-17.475,13,11,150,55,0,7.0,0.05,0.1,15
145620,-28.225,13,11,150,55,0,7.0,0.05,0.1,15
145650,-30.725,13,11,150,55,0,7.0,0.05,0.1,15
145680,-10.425,13,11,150,55,0,7.0,0.05,0.1,15
145710,-25.125,4,11,150,55,0,7.0,0.05,0.1,15
145740,-23.625,6,11,150,55,0,7.0,0.05,0.1,15
145770,-19.85,7,11,150,55,0,7.0,0.05,0.1,15
145800,-21.3,8,11,150,55,0,7.0,0.05,0.1,15
145830,-5.85,10,11,150,55,0,7.0,0.05,0.1,15
145860,-28.0,10,11,150,55,0,7.0,0.05,0.1,15
145890,-23.575,10,11,150,55,0,7.0,0.05,0.1,15
145920,-23.3,10,11,150,55,0,7.0,0.05,0.1,15
145950,-9.75,10,11,150,55,0,7.0,0.05,0.1,15
145980,-14.225,10,11,150,55,0,7.0,0.05,0.1,15
146010,-13.825,11,11,150,55,0,7.0,0.05,0.1,15
146040,-20.55,11,11,150,55,0,7.0,0.05,0.1,15
146070,-39.5,11,11,150,55,0,7.0,0.05,0.1,15
146100,-24.85,11,11,150,55,0,7.0,0.05,0.1,15
146130,-34.925,11,11,150,55,0,7.0,0.05,0.1,15
146160,-13.0,11,11,150,55,0,7.0,0.05,0.1,15
146190,-19.75,11,11,150,55,0,7.0,0.05,0.1,15
146220,-28.575,11,11,150,55,0,7.0,0.05,0.1,15
146250,-20.8,11,11,150,55,0,7.0,0.05,0.1,15
146280,-27.6,11,11,150,55,0,7.0,0.05,0.1,15
146310,-31.975,11,11,150,55,0,7.0,0.05,0.1,15
146340,-17.15,11,11,150,55,0,7.0,0.05,0.1,15
146370,-13.9,11,11,150,55,0,7.0,0.05,0.1,15
146400,-12.875,11,11,150,55,0,7.0,0.05,0.1,15
146430,-54.55,11,11,150,55,0,7.0,0.05,0.1,15
146460,-29.925,11,11,150,55,0,7.0,0.05,0.1,15
146490,-30.825,11,11,150,55,0,7.0,0.05,0.1,15
146520,-13.65,11,11,150,55,0,7.0,0.05,0.1,15
146550,-20.6,11,11,150,55,0,7.0,0.05,0.1,15
146580,-29.85,11,11,150,55,0,7.0,0.05,0.1,15
146610,-9.025,11,11,150,55,0,7.0,0.05,0.1,15
146640,-12.8,11,11,150,55,0,7.0,0.05,0.1,15
146670,-27.55,11,11,150,55,0,7.0,0.05,0.1,15
146700,-31.05,11,11,150,55,0,7.0,0.05,0.1,15
146730,-23.825,11,11,150,55,0,7.0,0.05,0.1,15
146760,-17.0,11,11,150,55,0,7.0,0.05,0.1,15
146790,-32.775,11,11,150,55,0,7.0,0.05,0.1,15
146820,-39.075,11,11,150,55,0,7.0,0.05,0.1,15
146850,-29.975,11,11,150,55,0,7.0,0.05,0.1,15
146880,-11.875,11,11,150,55,0,7.0,0.05,0.1,15
146910,-31.275,11,11,150,55,0,7.0,0.05,0.1,15
146940,-23.8,11,11,150,55,0,7.0,0.05,0.1,15
146970,-21.75,12,11,150,55,0,7.0,0.05,0.1,15
147000,-21.45,12,11,150,55,0,7.0,0.05,0.1,15
147030,-28.85,12,11,150,55,0,7.0,0.05,0.1,15
147060,-15.725,14,11,150,55,0,7.0,0.05,0.1,15
147090,-40.85,14,11,150,55,0,7.0,0.05,0.1,15
147120,-10.425,6,11,150,55,0,7.0,0.05,0.1,16
147150,-20.8,6,11,150,55,0,7.0,0.05,0.1,16
147180,-25.7,6,11,150,55,0,7.0,0.05,0.1,16
147210,-20.225,14,11,150,55,0,7.0,0.05,0.1,16
147240,-27.7,6,11,150,55,0,7.0,0.05,0.1,17
147270,-17.275,7,11,150,55,0,7.0,0.05,0.1,17
147300,-18.4,7,11,150,55,0,7.0,0.05,0.1,17
147330,-17.3,7,11,150,55,0,7.0,0.05,0.1,17
147360,-30.525,8,11,150,55,0,7.0,0.05,0.1,17
147390,-33.725,9,11,150,55,0,7.0,0.05,0.1,17
147420,-40.9,9,11,150,55,0,7.0,0.05,0.1,17
147450,-42.525,11,11,150,55,0,7.0,0.05,0.1,17
147480,-50.2,11,11,150,55,0,7.0,0.05,0.1,17
147510,-13.775,11,11,150,55,0,7.0,0.05,0.1,17
147540,-38.625,11,11,150,55,0,7.0,0.05,0.1,17
147570,-24.2,11,11,150,55,0,7.0,0.05,0.1,17
147600,-29.6,11,11,150,55,0,7.0,0.05,0.1,17
147630,-36.875,11,11,150,55,0,7.0,0.05,0.1,17
147660,-6.45,11,11,150,55,0,7.0,0.05,0.1,17
147690,-17.225,11,11,150,55,0,7.0,0.05,0.1,17
147720,-4.275,11,11,150,55,0,7.0,0.05,0.1,17
147750,-10.75,11,11,150,55,0,7.0,0.05,0.1,17
147780,-13.175,11,11,150,55,0,7.0,0.05,0.1,17
147810,-20.1,11,11,150,55,0,7.0,0.05,0.1,17
147840,-20.125,11,11,150,55,0,7.0,0.05,0.1,17
147870,-31.825,11,11,150,55,0,7.0,0.05,0.1,17
147900,-37.325,11,11,150,55,0,7.0,0.05,0.1,17
147930,-20.85,11,11,150,55,0,7.0,0.05,0.1,17
147960,-20.1,11,11,150,55,0,7.0,0.05,0.1,17
147990,-29.1,11,11,150,55,0,7.0,0.05,0.1,17
148020,-19.825,11,11,150,55,0,7.0,0.05,0.1,17
148050,-38.425,11,11,150,55,0,7.0,0.05,0.1,17
148080,-33.125,11,11,150,55,0,7.0,0.05,0.1,17
148110,-15.075,11,11,150,55,0,7.0,0.05,0.1,17
148140,-27.0,11,11,150,55,0,7.0,0.05,0.1,17
148170,-16.175,11,11,150,55,0,7.0,0.05,0.1,17
148200,-28.85,11,11,150,55,0,7.0,0.05,0.1,17
148230,-23.15,12,11,150,55,0,7.0,0.05,0.1,17
148260,-28.575,12,11,150,55,0,7.0,0.05,0.1,17
148290,-20.875,12,11,150,55,0,7.0,0.05,0.1,17
148320,-21.175,12,11,150,55,0,7.0,0.05,0.1,17
148350,-23.925,12,11,150,55,0,7.0,0.05,0.1,17
148380,-17.525,12,11,150,55,0,7.0,0.05,0.1,17
148410,-22.475,12,11,150,55,0,7.0,0.05,0.1,17
148440,-39.525,12,11,150,55,0,7.0,0.05,0.1,17
148470,-36.05,12,11,150,55,0,7.0,0.05,0.1,17
148500,-10.75,12,11,150,55,0,7.0,0.05,0.1,17
148530,-5.875,12,11,150,55,0,7.0,0.05,0.1,17
148560,-3.025,12,11,150,55,0,7.0,0.05,0.1,17
148590,-23.35,12,11,150,55,0,7.0,0.05,0.1,17
148620,-31.35,12,11,150,55,0,7.0,0.05,0.1,17
148650,-19.6,12,11,150,55,0,7.0,0.05,0.1,17
148680,-17.6,12,11,150,55,0,7.0,0.05,0.1,17
148710,-15.6,12,11,150,55,0,7.0,0.05,0.1,17
148740,-13.675,12,11,150,55,0,7.0,0.05,0.1,17
148770,-12.975,12,11,150,55,0,7.0,0.05,0.1,17
148800,-35.4,12,11,150,55,0,7.0,0.05,0.1,17
148830,-20.075,12,11,150,55,0,7.0,0.05,0.1,17
148860,-20.875,12,11,150,55,0,7.0,0.05,0.1,17
148890,-23.175,12,11,150,55,0,7.0,0.05,0.1,17
148920,-33.325,12,11,150,55,0,7.0,0.05,0.1,17
148950,-35.325,4,11,150,55,0,7.0,0.05,0.1,17
148980,-29.375,6,11,150,55,0,7.0,0.05,0.1,17
149010,-31.7,8,11,150,55,0,7.0,0.05,0.1,17
149040,-6.625,9,11,150,55,0,7.0,0.05,0.1,17
149070,-10.675,9,11,150,55,0,7.0,0.05,0.1,17
149100,-13.6,9,11,150,55,0,7.0,0.05,0.1,17
149130,-38.825,10,11,150,55,0,7.0,0.05,0.1,17
149160,-17.55,10,11,150,55,0,7.0,0.05,0.1,17
149190,-42.2,10,11,150,55,0,7.0,0.05,0.1,17
149220,-21.75,10,11,150,55,0,7.0,0.05,0.1,17
149250,-24.725,10,11,150,55,0,7.0,0.05,0.1,17
149280,-21.5,11,11,150,55,0,7.0,0.05,0.1,17
149310,-17.775,11,11,150,55,0,7.0,0.05,0.1,17
149340,-29.25,11,11,150,55,0,7.0,0.05,0.1,17
149370,-46.5,11,11,150,55,0,7.0,0.05,0.1,17
149400,-42.475,11,11,150,55,0,7.0,0.05,0.1,17
149430,-36.25,11,11,150,55,0,7.0,0.05,0.1,17
149460,-31.3,11,11,150,55,0,7.0,0.05,0.1,17
149490,-31.7,11,11,150,55,0,7.0,0.05,0.1,17
149520,-40.35,11,11,150,55,0,7.0,0.05,0.1,17
149550,-40.15,11,11,150,55,0,7.0,0.05,0.1,17
149580,-17.325,11,11,150,55,0,7.0,0.05,0.1,17
149610,-43.625,12,11,150,55,0,7.0,0.05,0.1,17
149640,-32.05,12,11,150,55,0,7.0,0.05,0.1,17
149670,-10.25,12,11,150,55,0,7.0,0.05,0.1,17
149700,-33.15,13,11,150,55,0,7.0,0.05,0.1,17
149730,-35.25,13,11,150,55,0,7.0,0.05,0.1,17
149760,-45.1,13,11,150,55,0,7.0,0.05,0.1,17
149790,-38.875,13,11,150,55,0,7.0,0.05,0.1,17
149820,-14.175,13,11,150,55,0,7.0,0.05,0.1,17
149850,-10.075,13,11,150,55,0,7.0,0.05,0.1,17
149880,-14.2,13,11,150,55,0,7.0,0.05,0.1,17
149910,-16.225,13,11,150,55,0,7.0,0.05,0.1,17
149940,-42.75,13,11,150,55,0,7.0,0.05,0.1,17
149970,-28.025,13,11,150,55,0,7.0,0.05,0.1,17
150000,-28.325,14,11,150,55,0,7.0,0.05,0.1,17
150030,-31.525,15,11,150,55,0,7.0,0.05,0.1,17
150060,-21.4,15,11,150,55,0,7.0,0.05,0.1,17
150090,-18.025,15,11,150,55,0,7.0,0.05,0.1,17
150120,-24.6,15,11,150,55,0,7.0,0.05,0.1,17
150150,-16.85,15,11,150,55,0,7.0,0.05,0.1,17
150180,-42.25,15,11,150,55,0,7.0,0.05,0.1,17
150210,-13.9,15,11,150,55,0,7.0,0.05,0.1,17
150240,-43.2,15,11,150,55,0,7.0,0.05,0.1,17
150270,-6.725,15,11,150,55,0,7.0,0.05,0.1,17
150300,-13.825,15,11,150,55,0,7.0,0.05,0.1,17
150330,-25.1,15,11,150,55,0,7.0,0.05,0.1,17
150360,-13.3,15,11,150,55,0,7.0,0.05,0.1,17
150390,-25.475,15,11,150,55,0,7.0,0.05,0.1,17
150420,-35.9,15,11,150,55,0,7.0,0.05,0.1,17
150450,-26.3,15,11,150,55,0,7.0,0.05,0.1,17
150480,-17.475,15,11,150,55,0,7.0,0.05,0.1,17
150510,-28.1,15,11,150,55,0,7.0,0.05,0.1,17
150540,-40.075,15,11,150,55,0,7.0,0.05,0.1,17
150570,-41.825,15,11,150,55,0,7.0,0.05,0.1,17
150600,-38.925,15,11,150,55,0,7.0,0.05,0.1,17
150630,-21.25,5,11,150,55,0,7.0,0.05,0.1,18
150660,-20.95,6,11,150,55,0,7.0,0.05,0.1,18
150690,-27.9,8,11,150,55,0,7.0,0.05,0.1,18
150720,-22.1,8,11,150,55,0,7.0,0.05,0.1,18
150750,-23.825,9,11,150,55,0,7.0,0.05,0.1,18
150780,-27.575,9,11,150,55,0,7.0,0.05,0.1,18
150810,-17.0,9,11,150,55,0,7.0,0.05,0.1,18
150840,-13.75,9,11,150,55,0,7.0,0.05,0.1,18
150870,-30.65,9,11,150,55,0,7.0,0.05,0.1,18
150900,-33.15,9,11,150,55,0,7.0,0.05,0.1,18
150930,-17.925,9,11,150,55,0,7.0,0.05,0.1,18
150960,-14.175,9,11,150,55,0,7.0,0.05,0.1,18
150990,-17.725,9,11,150,55,0,7.0,0.05,0.1,18
151020,-10.65,9,11,150,55,0,7.0,0.05,0.1,18
151050,-30.05,9,11,150,55,0,7.0,0.05,0.1,18
151080,-28.475,9,11,150,55,0,7.0,0.05,0.1,18
151110,-19.75,9,11,150,55,0,7.0,0.05,0.1,18
151140,-33.325,9,11,150,55,0,7.0,0.05,0.1,18
151170,-3.225,9,11,150,55,0,7.0,0.05,0.1,18
151200,-28.3,9,11,150,55,0,7.0,0.05,0.1,18
151230,-21.125,9,11,150,55,0,7.0,0.05,0.1,18
151260,-14.025,9,11,150,55,0,7.0,0.05,0.1,18
151290,-28.375,9,11,150,55,0,7.0,0.05,0.1,18
151320,-17.275,9,11,150,55,0,7.0,0.05,0.1,18
151350,-24.75,9,11,150,55,0,7.0,0.05,0.1,18
151380,-27.05,9,11,150,55,0,7.0,0.05,0.1,18
151410,-22.775,9,11,150,55,0,7.0,0.05,0.1,18
151440,-39.275,9,11,150,55,0,7.0,0.05,0.1,18
151470,-19.725,9,11,150,55,0,7.0,0.05,0.1,18
151500,-31.675,9,11,150,55,0,7.0,0.05,0.1,18
151530,-13.525,9,11,150,55,0,7.0,0.05,0.1,18
151560,-13.725,9,11,150,55,0,7.0,0.05,0.1,18
151590,-36.55,9,11,150,55,0,7.0,0.05,0.1,18
151620,-24.55,9,11,150,55,0,7.0,0.05,0.1,18
151650,-10.675,9,11,150,55,0,7.0,0.05,0.1,18
151680,-14.35,9,11,150,55,0,7.0,0.05,0.1,18
151710,-23.9,9,11,150,55,0,7.0,0.05,0.1,18
151740,-13.175,9,11,150,55,0,7.0,0.05,0.1,18
151770,-28.25,10,11,150,55,0,7.0,0.05,0.1,18
151800,-22.375,10,11,150,55,0,7.0,0.05,0.1,18
151830,-17.925,10,11,150,55,0,7.0,0.05,0.1,18
151860,-10.525,10,11,150,55,0,7.0,0.05,0.1,18
151890,-27.025,11,11,150,55,0,7.0,0.05,0.1,18
151920,-30.525,11,11,150,55,0,7.0,0.05,0.1,18
151950,-40.95,11,11,150,55,0,7.0,0.05,0.1,18
151980,-16.525,11,11,150,55,0,7.0,0.05,0.1,18
152010,-16.8,11,11,150,55,0,7.0,0.05,0.1,18
152040,-20.7,11,11,150,55,0,7.0,0.05,0.1,18
152070,-28.65,11,11,150,55,0,7.0,0.05,0.1,18
152100,-27.225,11,11,150,55,0,7.0,0.05,0.1,18
152130,-12.95,11,11,150,55,0,7.0,0.05,0.1,18
152160,-16.75,11,11,150,55,0,7.0,0.05,0.1,18
152190,-21.075,11,11,150,55,0,7.0,0.05,0.1,18
152220,-31.45,11,11,150,55,0,7.0,0.05,0.1,18
152250,-9.725,11,11,150,55,0,7.0,0.05,0.1,18
152280,-14.4,11,11,150,55,0,7.0,0.05,0.1,18
152310,-16.85,11,11,150,55,0,7.0,0.05,0.1,18
152340,-28.525,11,11,150,55,0,7.0,0.05,0.1,18
152370,-22.0,11,11,150,55,0,7.0,0.05,0.1,18
152400,-38.9,11,11,150,55,0,7.0,0.05,0.1,18
152430,-25.45,2,11,150,55,0,7.0,0.05,0.1,18
152460,-10.55,2,11,150,55,0,7.0,0.05,0.1,18
152490,-21.425,2,11,150,55,0,7.0,0.05,0.1,18
152520,-28.775,7,11,150,55,0,7.0,0.05,0.1,18
152550,-17.6,7,11,150,55,0,7.0,0.05,0.1,18
152580,-28.425,7,11,150,55,0,7.0,0.05,0.1,18
152610,-16.8,7,11,150,55,0,7.0,0.05,0.1,18
152640,-21.175,7,11,150,55,0,7.0,0.05,0.1,18
152670,-13.95,7,11,150,55,0,7.0,0.05,0.1,18
152700,-21.35,8,11,150,55,0,7.0,0.05,0.1,18
152730,-18.1,8,11,150,55,0,7.0,0.05,0.1,18
152760,-9.95,8,11,150,55,0,7.0,0.05,0.1,18
152790,-21.25,8,11,150,55,0,7.0,0.05,0.1,18
152820,-28.225,8,11,150,55,0,7.0,0.05,0.1,18
152850,-26.8,9,11,150,55,0,7.0,0.05,0.1,18
152880,-24.525,9,11,150,55,0,7.0,0.05,0.1,18
152910,-21.375,9,11,150,55,0,7.0,0.05,0.1,18
152940,-27.65,10,11,150,55,0,7.0,0.05,0.1,18
152970,-12.95,10,11,150,55,0,7.0,0.05,0.1,18
153000,-27.975,10,11,150,55,0,7.0,0.05,0.1,18
153030,-15.9,10,11,150,55,0,7.0,0.05,0.1,18
153060,-27.875,10,11,150,55,0,7.0,0.05,0.1,18
153090,-6.45,10,11,150,55,0,7.0,0.05,0.1,18
153120,-24.375,10,11,150,55,0,7.0,0.05,0.1,18
153150,-28.35,10,11,150,55,0,7.0,0.05,0.1,18
153180,-20.725,10,11,150,55,0,7.0,0.05,0.1,18
153210,-20.775,10,11,150,55,0,7.0,0.05,0.1,18
153240,-14.1,10,11,150,55,0,7.0,0.05,0.1,18
153270,-6.75,10,11,150,55,0,7.0,0.05,0.1,18
153300,-17.6,10,11,150,55,0,7.0,0.05,0.1,18
153330,-13.65,10,11,150,55,0,7.0,0.05,0.1,18
